year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,7,AA,American Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",64.00,25.00,9.41,0.59,0.86,0.00,14.15,0.00,0.00,2479.00,774.00,64.00,55.00,0.00,1586.00
2022,7,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",809.00,301.00,85.71,17.30,85.06,0.09,112.85,61.00,3.00,21462.00,6039.00,1241.00,4708.00,8.00,9466.00
2022,7,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",201.00,45.00,19.65,1.53,10.14,0.00,13.69,6.00,0.00,3388.00,1613.00,47.00,495.00,0.00,1233.00
2022,7,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",130.00,34.00,15.34,0.00,4.36,0.00,14.29,4.00,0.00,2564.00,1437.00,0.00,99.00,0.00,1028.00
2022,7,AA,American Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",72.00,22.00,6.48,0.00,13.27,0.00,2.25,0.00,1.00,1367.00,469.00,0.00,696.00,0.00,202.00
2022,7,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",478.00,123.00,50.86,2.92,15.85,2.19,51.17,8.00,1.00,9932.00,3521.00,423.00,750.00,48.00,5190.00
2022,7,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",62.00,20.00,10.94,0.00,0.60,0.00,8.46,0.00,0.00,3160.00,1514.00,0.00,51.00,0.00,1595.00
2022,7,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",118.00,44.00,16.25,0.00,4.15,0.00,23.59,8.00,1.00,3883.00,1681.00,0.00,183.00,0.00,2019.00
2022,7,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",31.00,20.00,1.82,2.54,2.17,0.00,13.47,1.00,0.00,1545.00,171.00,285.00,85.00,0.00,1004.00
2022,7,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",61.00,25.00,15.88,0.00,3.91,0.00,5.21,2.00,0.00,1672.00,1120.00,0.00,107.00,0.00,445.00
2022,7,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",217.00,29.00,20.56,0.00,3.95,0.00,4.49,0.00,1.00,1711.00,1172.00,0.00,118.00,0.00,421.00
2022,7,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",123.00,47.00,10.10,3.93,3.80,0.00,29.17,8.00,1.00,2868.00,393.00,280.00,180.00,0.00,2015.00
2022,7,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",535.00,163.00,71.72,8.07,25.44,0.00,57.77,19.00,0.00,10992.00,4741.00,629.00,1104.00,0.00,4518.00
2022,7,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",110.00,41.00,18.04,0.41,2.04,0.00,20.51,3.00,0.00,4967.00,1985.00,9.00,107.00,0.00,2866.00
2022,7,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",98.00,48.00,10.82,8.79,5.06,2.00,21.33,5.00,1.00,3820.00,575.00,789.00,281.00,48.00,2127.00
2022,7,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",373.00,115.00,41.72,5.86,23.31,0.00,44.12,11.00,1.00,8340.00,2659.00,558.00,932.00,0.00,4191.00
2022,7,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",98.00,22.00,11.93,0.15,4.87,0.00,5.05,1.00,0.00,1742.00,896.00,40.00,171.00,0.00,635.00
2022,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",369.00,155.00,67.46,4.05,25.89,0.00,57.60,12.00,5.00,9071.00,3530.00,212.00,1004.00,0.00,4325.00
2022,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1385.00,366.00,124.81,14.06,117.25,0.26,109.62,51.00,5.00,25924.00,10864.00,1151.00,5783.00,37.00,8089.00
2022,7,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",93.00,23.00,8.21,0.00,12.25,0.00,2.54,0.00,0.00,939.00,544.00,0.00,285.00,0.00,110.00
2022,7,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1258.00,408.00,143.17,11.49,105.57,5.52,142.25,31.00,4.00,28483.00,11702.00,1068.00,5083.00,172.00,10458.00
2022,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2554.00,660.00,246.96,23.68,155.95,0.66,232.75,58.00,2.00,51172.00,18956.00,2540.00,6751.00,36.00,22889.00
2022,7,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1863.00,580.00,178.76,20.83,173.26,1.65,205.50,143.00,21.00,40897.00,12446.00,1991.00,10902.00,118.00,15440.00
2022,7,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",93.00,21.00,8.74,0.00,9.01,0.00,3.26,0.00,0.00,876.00,409.00,0.00,256.00,0.00,211.00
2022,7,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",61.00,18.00,4.27,2.35,1.11,0.33,9.94,4.00,1.00,1435.00,240.00,327.00,65.00,25.00,778.00
2022,7,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",433.00,155.00,56.35,4.27,15.72,0.00,78.67,9.00,0.00,11161.00,5300.00,403.00,642.00,0.00,4816.00
2022,7,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1485.00,521.00,156.55,16.86,169.19,1.78,176.62,21.00,5.00,33769.00,9362.00,1636.00,8027.00,63.00,14681.00
2022,7,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",62.00,21.00,9.98,0.00,2.36,0.00,8.66,5.00,0.00,2451.00,1833.00,0.00,52.00,0.00,566.00
2022,7,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",342.00,137.00,53.33,5.91,15.70,0.00,62.06,7.00,0.00,10429.00,4366.00,551.00,746.00,0.00,4766.00
2022,7,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",119.00,38.00,21.70,0.10,1.67,0.00,14.53,4.00,0.00,2302.00,1350.00,7.00,60.00,0.00,885.00
2022,7,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",62.00,24.00,7.98,2.48,3.17,0.00,10.37,4.00,0.00,1299.00,378.00,229.00,130.00,0.00,562.00
2022,7,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4573.00,1155.00,384.97,51.97,312.13,3.45,402.48,137.00,15.00,91605.00,37673.00,5317.00,13138.00,114.00,35363.00
2022,7,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",173.00,72.00,26.10,3.30,8.51,0.07,34.02,5.00,1.00,4777.00,1581.00,284.00,321.00,2.00,2589.00
2022,7,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",119.00,60.00,21.65,3.82,7.25,0.12,27.16,3.00,0.00,4727.00,1336.00,476.00,270.00,17.00,2628.00
2022,7,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula International",31.00,3.00,1.97,0.00,1.03,0.00,0.00,0.00,0.00,97.00,67.00,0.00,30.00,0.00,0.00
2022,7,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",353.00,143.00,48.53,2.69,17.48,0.95,73.34,8.00,1.00,11676.00,4467.00,318.00,617.00,98.00,6176.00
2022,7,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",539.00,187.00,50.95,4.09,43.70,1.19,87.08,18.00,2.00,11000.00,3378.00,361.00,1866.00,29.00,5366.00
2022,7,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,94.00,94.00,0.00,0.00,0.00,0.00
2022,7,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",165.00,59.00,13.86,7.45,8.33,0.00,29.37,6.00,0.00,4410.00,1116.00,605.00,455.00,0.00,2234.00
2022,7,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",186.00,27.00,11.58,0.00,7.73,0.00,7.70,0.00,0.00,1762.00,627.00,0.00,292.00,0.00,843.00
2022,7,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",155.00,51.00,20.99,3.19,6.97,0.10,19.75,0.00,0.00,3005.00,991.00,194.00,266.00,12.00,1542.00
2022,7,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",185.00,72.00,21.17,2.07,6.76,0.11,41.89,5.00,0.00,5185.00,1289.00,150.00,232.00,9.00,3505.00
2022,7,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",218.00,77.00,29.38,2.80,7.39,0.16,37.26,4.00,0.00,4490.00,1601.00,282.00,330.00,10.00,2267.00
2022,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4779.00,1284.00,325.01,60.41,333.87,2.96,561.74,202.00,17.00,118455.00,35507.00,6290.00,21294.00,208.00,55156.00
2022,7,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",212.00,79.00,25.41,3.02,15.51,0.18,34.87,7.00,1.00,4655.00,1371.00,413.00,557.00,9.00,2305.00
2022,7,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",345.00,108.00,28.96,7.13,29.18,0.08,42.65,10.00,0.00,7297.00,1715.00,740.00,1234.00,5.00,3603.00
2022,7,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",291.00,100.00,39.61,6.01,8.67,0.95,44.76,2.00,1.00,7850.00,3440.00,509.00,419.00,18.00,3464.00
2022,7,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3117.00,702.00,207.98,50.56,113.98,1.04,328.44,97.00,2.00,55588.00,19976.00,3276.00,4941.00,65.00,27330.00
2022,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3846.00,901.00,302.90,31.66,177.03,4.06,385.35,74.00,25.00,84913.00,36925.00,2681.00,7032.00,240.00,38035.00
2022,7,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",444.00,154.00,63.60,6.08,23.26,0.55,60.52,14.00,0.00,9845.00,3675.00,422.00,1052.00,11.00,4685.00
2022,7,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",135.00,62.00,30.41,1.00,8.78,0.04,21.78,3.00,0.00,5459.00,2366.00,261.00,653.00,7.00,2172.00
2022,7,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",62.00,22.00,11.18,0.00,2.32,0.00,8.51,1.00,0.00,1047.00,526.00,0.00,59.00,0.00,462.00
2022,7,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",166.00,67.00,22.40,3.30,8.84,0.00,32.45,14.00,0.00,5131.00,1323.00,381.00,337.00,0.00,3090.00
2022,7,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",144.00,40.00,11.97,1.23,5.85,0.00,20.95,3.00,0.00,3182.00,883.00,76.00,239.00,0.00,1984.00
2022,7,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",36.00,15.00,5.19,0.00,6.41,0.00,3.40,0.00,0.00,1070.00,321.00,0.00,219.00,0.00,530.00
2022,7,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",829.00,295.00,101.91,15.23,57.87,0.00,119.99,27.00,6.00,21340.00,7305.00,894.00,2581.00,0.00,10560.00
2022,7,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",287.00,109.00,36.93,9.30,13.10,1.15,48.52,10.00,0.00,7163.00,2290.00,841.00,556.00,102.00,3374.00
2022,7,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",181.00,43.00,24.45,0.10,2.87,0.82,14.76,3.00,2.00,2180.00,1231.00,7.00,166.00,32.00,744.00
2022,7,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",67.00,25.00,9.49,0.74,2.49,0.00,12.28,3.00,0.00,2767.00,1685.00,119.00,122.00,0.00,841.00
2022,7,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",416.00,131.00,43.00,3.04,33.13,0.00,51.84,15.00,0.00,8574.00,2865.00,630.00,1167.00,0.00,3912.00
2022,7,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",678.00,209.00,89.78,4.60,24.51,0.71,89.40,17.00,0.00,17066.00,7024.00,386.00,1200.00,29.00,8427.00
2022,7,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",502.00,162.00,64.95,5.47,23.35,1.00,67.23,11.00,0.00,10320.00,4061.00,522.00,780.00,37.00,4920.00
2022,7,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",139.00,48.00,12.38,2.71,12.46,0.00,20.45,4.00,1.00,3691.00,887.00,405.00,583.00,0.00,1816.00
2022,7,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",123.00,21.00,10.95,0.00,1.31,0.00,8.74,3.00,1.00,1202.00,654.00,0.00,46.00,0.00,502.00
2022,7,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",87.00,30.00,2.88,2.91,6.77,0.00,17.45,11.00,0.00,2560.00,273.00,195.00,237.00,0.00,1855.00
2022,7,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",487.00,163.00,62.26,8.31,33.13,0.17,59.13,9.00,1.00,10316.00,4619.00,699.00,1164.00,19.00,3815.00
2022,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",866.00,290.00,103.83,9.16,58.07,2.21,116.74,32.00,1.00,17370.00,5790.00,776.00,2413.00,88.00,8303.00
2022,7,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",124.00,39.00,19.51,0.00,3.23,0.00,16.26,1.00,0.00,2474.00,1248.00,0.00,99.00,0.00,1127.00
2022,7,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",418.00,115.00,60.75,2.89,17.99,1.22,32.15,3.00,1.00,8822.00,3938.00,336.00,1535.00,48.00,2965.00
2022,7,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",279.00,113.00,42.56,3.86,13.66,0.00,52.92,8.00,2.00,8690.00,3485.00,211.00,680.00,0.00,4314.00
2022,7,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",216.00,82.00,31.30,2.31,11.31,0.00,37.08,5.00,0.00,6781.00,3062.00,190.00,507.00,0.00,3022.00
2022,7,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",538.00,120.00,50.61,1.44,19.21,1.84,46.90,10.00,1.00,8088.00,3119.00,121.00,923.00,92.00,3833.00
2022,7,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",155.00,49.00,13.49,0.69,17.03,0.00,17.79,6.00,1.00,2659.00,858.00,35.00,569.00,0.00,1197.00
2022,7,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",584.00,206.00,80.04,6.66,34.93,1.19,83.18,30.00,2.00,16746.00,6891.00,774.00,1809.00,31.00,7241.00
2022,7,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",187.00,40.00,12.07,1.61,17.98,0.19,8.15,3.00,3.00,2071.00,817.00,31.00,712.00,4.00,507.00
2022,7,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",67.00,17.00,5.76,0.04,0.25,0.00,10.95,0.00,0.00,741.00,209.00,2.00,13.00,0.00,517.00
2022,7,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",136.00,62.00,22.78,1.04,11.57,0.61,26.00,4.00,0.00,3566.00,1396.00,59.00,501.00,11.00,1599.00
2022,7,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1003.00,353.00,120.38,14.07,74.47,0.69,143.39,23.00,8.00,24018.00,8400.00,1020.00,3180.00,16.00,11402.00
2022,7,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",203.00,71.00,22.41,3.47,13.60,0.00,31.53,2.00,0.00,3982.00,1269.00,175.00,687.00,0.00,1851.00
2022,7,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",248.00,64.00,28.56,0.29,8.21,0.00,26.94,12.00,0.00,3996.00,1662.00,24.00,392.00,0.00,1918.00
2022,7,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",201.00,62.00,26.97,2.82,10.43,0.00,21.78,10.00,0.00,4777.00,1636.00,246.00,361.00,0.00,2534.00
2022,7,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",31.00,5.00,2.36,0.00,2.64,0.00,0.00,1.00,0.00,307.00,216.00,0.00,91.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",49.00,9.00,1.83,0.00,3.94,0.00,3.23,0.00,1.00,220.00,56.00,0.00,93.00,0.00,71.00
2022,7,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,1.00,0.94,0.00,0.06,0.00,0.00,0.00,0.00,235.00,222.00,0.00,13.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",124.00,14.00,3.53,3.07,4.12,0.00,3.27,4.00,1.00,825.00,143.00,267.00,161.00,0.00,254.00
2022,7,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",72.00,17.00,4.69,0.91,9.71,0.00,1.68,0.00,0.00,760.00,300.00,85.00,336.00,0.00,39.00
2022,7,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1568.00,356.00,98.61,0.00,99.99,58.69,98.71,18.00,3.00,17886.00,5637.00,0.00,3515.00,3551.00,5183.00
2022,7,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",123.00,12.00,5.80,0.00,5.20,0.00,1.00,0.00,0.00,663.00,478.00,0.00,169.00,0.00,16.00
2022,7,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",256.00,53.00,18.25,0.00,24.94,0.00,9.81,0.00,0.00,2146.00,1010.00,0.00,794.00,0.00,342.00
2022,7,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",62.00,10.00,3.47,0.00,3.70,0.00,2.83,0.00,0.00,376.00,142.00,0.00,91.00,0.00,143.00
2022,7,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",59.00,12.00,2.00,0.00,3.77,0.00,6.23,0.00,0.00,328.00,94.00,0.00,96.00,0.00,138.00
2022,7,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",61.00,15.00,8.11,0.00,4.09,0.00,2.80,0.00,0.00,785.00,582.00,0.00,105.00,0.00,98.00
2022,7,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",208.00,24.00,8.93,1.94,9.25,0.00,3.87,0.00,0.00,1257.00,406.00,155.00,486.00,0.00,210.00
2022,7,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,11.00,4.09,1.00,2.40,0.00,3.51,3.00,4.00,358.00,160.00,17.00,66.00,0.00,115.00
2022,7,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",127.00,16.00,6.70,0.00,3.76,0.00,5.53,0.00,0.00,638.00,400.00,0.00,79.00,0.00,159.00
2022,7,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",60.00,13.00,6.89,0.00,3.63,0.00,2.48,0.00,0.00,449.00,270.00,0.00,115.00,0.00,64.00
2022,7,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62.00,10.00,4.40,0.00,3.17,0.00,2.43,1.00,1.00,314.00,139.00,0.00,90.00,0.00,85.00
2022,7,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,54.00,15.00,0.00,39.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",31.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,62.00,47.00,0.00,15.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",31.00,3.00,2.28,0.00,0.00,0.00,0.72,0.00,0.00,195.00,112.00,0.00,0.00,0.00,83.00
2022,7,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,3.00,2.26,0.00,0.04,0.00,0.70,0.00,0.00,282.00,261.00,0.00,5.00,0.00,16.00
2022,7,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",62.00,9.00,3.15,0.00,2.60,0.00,3.24,0.00,1.00,688.00,185.00,0.00,399.00,0.00,104.00
2022,7,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,42.00,13.70,0.00,17.10,1.13,10.07,1.00,1.00,3326.00,911.00,0.00,673.00,25.00,1717.00
2022,7,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",188.00,36.00,10.29,1.53,19.34,0.00,4.84,1.00,0.00,1264.00,473.00,86.00,603.00,0.00,102.00
2022,7,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",175.00,44.00,18.02,0.25,16.16,0.00,9.57,0.00,0.00,1560.00,759.00,7.00,479.00,0.00,315.00
2022,7,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",31.00,2.00,0.00,0.61,0.39,0.00,1.00,0.00,0.00,122.00,0.00,22.00,14.00,0.00,86.00
2022,7,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",61.00,3.00,2.99,0.00,0.01,0.00,0.00,1.00,0.00,241.00,240.00,0.00,1.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31.00,6.00,3.43,0.00,2.57,0.00,0.00,0.00,0.00,211.00,157.00,0.00,54.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",306.00,56.00,11.03,2.56,33.63,1.00,7.79,1.00,8.00,3399.00,500.00,164.00,1743.00,59.00,933.00
2022,7,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",269.00,38.00,18.06,0.00,8.87,0.00,11.07,1.00,0.00,1426.00,742.00,0.00,234.00,0.00,450.00
2022,7,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",30.00,6.00,1.94,0.00,0.70,0.00,3.36,0.00,0.00,268.00,100.00,0.00,30.00,0.00,138.00
2022,7,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30.00,3.00,0.67,0.00,2.33,0.00,0.00,0.00,0.00,80.00,10.00,0.00,70.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",210.00,34.00,15.65,0.00,6.49,0.23,11.63,1.00,0.00,1515.00,883.00,0.00,231.00,7.00,394.00
2022,7,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",31.00,6.00,2.00,0.00,3.06,0.00,0.94,1.00,0.00,218.00,141.00,0.00,61.00,0.00,16.00
2022,7,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",248.00,59.00,20.29,0.00,30.86,1.00,6.85,0.00,1.00,2596.00,1381.00,0.00,968.00,33.00,214.00
2022,7,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",109.00,6.00,1.22,0.00,4.11,0.00,0.67,0.00,1.00,168.00,29.00,0.00,115.00,0.00,24.00
2022,7,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",61.00,10.00,4.02,0.00,4.27,0.00,1.71,1.00,0.00,292.00,143.00,0.00,111.00,0.00,38.00
2022,7,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",60.00,11.00,5.96,0.00,0.46,0.00,4.59,0.00,0.00,474.00,383.00,0.00,9.00,0.00,82.00
2022,7,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",23.00,2.00,0.00,0.00,1.30,0.00,0.70,0.00,0.00,50.00,0.00,0.00,34.00,0.00,16.00
2022,7,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",372.00,58.00,17.69,0.00,26.99,0.46,12.86,0.00,2.00,2399.00,705.00,0.00,1011.00,13.00,670.00
2022,7,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",495.00,88.00,33.69,0.83,25.47,2.00,26.01,5.00,0.00,3487.00,1373.00,46.00,658.00,59.00,1351.00
2022,7,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",155.00,35.00,10.37,0.56,21.23,0.00,2.84,0.00,0.00,1254.00,611.00,20.00,555.00,0.00,68.00
2022,7,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",246.00,38.00,16.63,0.00,9.14,0.00,12.23,2.00,0.00,1479.00,742.00,0.00,232.00,0.00,505.00
2022,7,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",430.00,97.00,22.53,4.43,51.24,0.00,18.80,0.00,3.00,4892.00,1068.00,207.00,2479.00,0.00,1138.00
2022,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",696.00,145.00,38.71,1.64,60.64,0.82,43.19,3.00,0.00,7167.00,2454.00,97.00,2043.00,27.00,2546.00
2022,7,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",124.00,18.00,10.26,0.00,7.74,0.00,0.00,0.00,0.00,602.00,387.00,0.00,215.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",62.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,109.00,0.00,0.00,0.00,0.00
2022,7,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",186.00,47.00,18.37,0.12,25.86,0.00,2.65,0.00,0.00,2443.00,1159.00,8.00,1204.00,0.00,72.00
2022,7,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31.00,3.00,0.98,0.00,1.04,0.00,0.98,1.00,0.00,152.00,47.00,0.00,50.00,0.00,55.00
2022,7,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31.00,5.00,2.70,0.00,1.30,0.00,1.00,0.00,0.00,270.00,221.00,0.00,27.00,0.00,22.00
